Team 1,Team 1 Score,Team 2,Team 2 Score,Ref Team,Location,Date,Time
S-07,,S-13 - Ace Krispies,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 6",10:45 PM
S-04 - Sets With Me,,S-10 - Count Blockula,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 6",10:45 PM
S-04 - Sets With Me,,S-10 - Count Blockula,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 6",10:45 PM
S-17,,S-09 - Honey Nut Cheeri-Hoes,,S-12,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 6",10:45 PM
S-17,,S-09 - Honey Nut Cheeri-Hoes,,S-12,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 6",10:45 PM
S-08 - Cereal Killers,,S-18 - Spike Krispies,,S-14,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",7:00 PM
S-08 - Cereal Killers,,S-18 - Spike Krispies,,S-14,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",7:00 PM
S-07,,S-06 - Frosted Freaks,,S-17,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",7:00 PM
S-07,,S-06 - Frosted Freaks,,S-17,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",7:00 PM
S-02 - I Write Sets Not Tragedies,,S-05,,S-03,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",7:00 PM
S-02 - I Write Sets Not Tragedies,,S-05,,S-03,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",7:00 PM
S-14 - Chex Appeal,,S-08 - Cereal Killers,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",7:45 PM
S-14 - Chex Appeal,,S-08 - Cereal Killers,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",7:45 PM
S-17,,S-07,,S-06,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",7:45 PM
S-17,,S-07,,S-06,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",7:45 PM
S-03,,S-02 - I Write Sets Not Tragedies,,S-05,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",7:45 PM
S-03,,S-02 - I Write Sets Not Tragedies,,S-05,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",7:45 PM
S-14 - Chex Appeal,,S-18 - Spike Krispies,,S-08,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",8:30 PM
S-14 - Chex Appeal,,S-18 - Spike Krispies,,S-08,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",8:30 PM
S-17,,S-06 - Frosted Freaks,,S-07,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",8:30 PM
S-17,,S-06 - Frosted Freaks,,S-07,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",8:30 PM
S-03,,S-05,,S-02,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",8:30 PM
S-03,,S-05,,S-02,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",8:30 PM
S-09 - Honey Nut Cheeri-Hoes,,S-04 - Sets With Me,,S-16,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",9:15 PM
S-09 - Honey Nut Cheeri-Hoes,,S-04 - Sets With Me,,S-16,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",9:15 PM
S-10 - Count Blockula,,S-15,,S-11,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",9:15 PM
S-10 - Count Blockula,,S-15,,S-11,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",9:15 PM
S-01,,S-13 - Ace Krispies,,S-12,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",9:15 PM
S-01,,S-13 - Ace Krispies,,S-12,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",9:15 PM
S-16,,S-09 - Honey Nut Cheeri-Hoes,,S-04,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",10:00 PM
S-16,,S-09 - Honey Nut Cheeri-Hoes,,S-04,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",10:00 PM
S-11 - Cap'n C*nt,,S-10 - Count Blockula,,S-15,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",10:00 PM
S-11 - Cap'n C*nt,,S-10 - Count Blockula,,S-15,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",10:00 PM
S-12,,S-01,,S-13,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",10:00 PM
S-12,,S-01,,S-13,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",10:00 PM
S-16,,S-04 - Sets With Me,,S-09,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",10:45 PM
S-16,,S-04 - Sets With Me,,S-09,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 20",10:45 PM
S-11 - Cap'n C*nt,,S-15,,S-10,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",10:45 PM
S-11 - Cap'n C*nt,,S-15,,S-10,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 20",10:45 PM
S-12,,S-13 - Ace Krispies,,S-01,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",10:45 PM
S-12,,S-13 - Ace Krispies,,S-01,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 20",10:45 PM
S-16,,S-05,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",7:00 PM
S-16,,S-05,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",7:00 PM
S-08 - Cereal Killers,,S-07,,S-09,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",7:00 PM
S-08 - Cereal Killers,,S-07,,S-09,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",7:00 PM
S-12,,S-10 - Count Blockula,,S-14,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",7:00 PM
S-12,,S-10 - Count Blockula,,S-14,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",7:00 PM
S-17,,S-16,,S-05,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",7:45 PM
S-17,,S-16,,S-05,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",7:45 PM
S-09 - Honey Nut Cheeri-Hoes,,S-08 - Cereal Killers,,S-07,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",7:45 PM
S-09 - Honey Nut Cheeri-Hoes,,S-08 - Cereal Killers,,S-07,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",7:45 PM
S-14 - Chex Appeal,,S-12,,S-10,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",7:45 PM
S-14 - Chex Appeal,,S-12,,S-10,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",7:45 PM
S-17,,S-05,,S-16,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",8:30 PM
S-17,,S-05,,S-16,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",8:30 PM
S-09 - Honey Nut Cheeri-Hoes,,S-07,,S-08,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",8:30 PM
S-09 - Honey Nut Cheeri-Hoes,,S-07,,S-08,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",8:30 PM
S-14 - Chex Appeal,,S-10 - Count Blockula,,S-12,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",8:30 PM
S-14 - Chex Appeal,,S-10 - Count Blockula,,S-12,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",8:30 PM
S-11 - Cap'n C*nt,,S-01,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",9:15 PM
S-11 - Cap'n C*nt,,S-01,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",9:15 PM
S-06 - Frosted Freaks,,S-02 - I Write Sets Not Tragedies,,S-15,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",9:15 PM
S-06 - Frosted Freaks,,S-02 - I Write Sets Not Tragedies,,S-15,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",9:15 PM
S-04 - Sets With Me,,S-03,,S-13,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",9:15 PM
S-04 - Sets With Me,,S-03,,S-13,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",9:15 PM
S-18 - Spike Krispies,,S-11 - Cap'n C*nt,,S-01,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",10:00 PM
S-18 - Spike Krispies,,S-11 - Cap'n C*nt,,S-01,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",10:00 PM
S-15,,S-06 - Frosted Freaks,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",10:00 PM
S-15,,S-06 - Frosted Freaks,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",10:00 PM
S-13 - Ace Krispies,,S-04 - Sets With Me,,S-03,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",10:00 PM
S-13 - Ace Krispies,,S-04 - Sets With Me,,S-03,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",10:00 PM
S-18 - Spike Krispies,,S-01,,S-11,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",10:45 PM
S-18 - Spike Krispies,,S-01,,S-11,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Feb 27",10:45 PM
S-15,,S-02 - I Write Sets Not Tragedies,,S-06,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",10:45 PM
S-15,,S-02 - I Write Sets Not Tragedies,,S-06,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Feb 27",10:45 PM
S-13 - Ace Krispies,,S-03,,S-04,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",10:45 PM
S-13 - Ace Krispies,,S-03,,S-04,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Feb 27",10:45 PM
S-05,,S-01,,S-10,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",7:00 PM
S-05,,S-01,,S-10,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",7:00 PM
S-13 - Ace Krispies,,S-02 - I Write Sets Not Tragedies,,S-14,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",7:00 PM
S-13 - Ace Krispies,,S-02 - I Write Sets Not Tragedies,,S-14,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",7:00 PM
S-06 - Frosted Freaks,,S-16,,S-08,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",7:00 PM
S-06 - Frosted Freaks,,S-16,,S-08,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",7:00 PM
S-10 - Count Blockula,,S-05,,S-01,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",7:45 PM
S-10 - Count Blockula,,S-05,,S-01,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",7:45 PM
S-14 - Chex Appeal,,S-13 - Ace Krispies,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",7:45 PM
S-14 - Chex Appeal,,S-13 - Ace Krispies,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",7:45 PM
S-08 - Cereal Killers,,S-06 - Frosted Freaks,,S-16,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",7:45 PM
S-08 - Cereal Killers,,S-06 - Frosted Freaks,,S-16,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",7:45 PM
S-10 - Count Blockula,,S-01,,S-05,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",8:30 PM
S-10 - Count Blockula,,S-01,,S-05,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",8:30 PM
S-14 - Chex Appeal,,S-02 - I Write Sets Not Tragedies,,S-13,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",8:30 PM
S-14 - Chex Appeal,,S-02 - I Write Sets Not Tragedies,,S-13,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",8:30 PM
S-08 - Cereal Killers,,S-16,,S-06,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",8:30 PM
S-08 - Cereal Killers,,S-16,,S-06,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",8:30 PM
S-17,,S-15,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",9:15 PM
S-17,,S-15,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",9:15 PM
S-04 - Sets With Me,,S-12,,S-07,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",9:15 PM
S-04 - Sets With Me,,S-12,,S-07,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",9:15 PM
S-03,,S-11 - Cap'n C*nt,,S-09,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",9:15 PM
S-03,,S-11 - Cap'n C*nt,,S-09,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",9:15 PM
S-18 - Spike Krispies,,S-17,,S-15,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",10:00 PM
S-18 - Spike Krispies,,S-17,,S-15,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",10:00 PM
S-07,,S-04 - Sets With Me,,S-12,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",10:00 PM
S-07,,S-04 - Sets With Me,,S-12,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",10:00 PM
S-09 - Honey Nut Cheeri-Hoes,,S-03,,S-11,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",10:00 PM
S-09 - Honey Nut Cheeri-Hoes,,S-03,,S-11,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",10:00 PM
S-18 - Spike Krispies,,S-15,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",10:45 PM
S-18 - Spike Krispies,,S-15,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 6",10:45 PM
S-07,,S-12,,S-04,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",10:45 PM
S-07,,S-12,,S-04,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 6",10:45 PM
S-09 - Honey Nut Cheeri-Hoes,,S-11 - Cap'n C*nt,,S-03,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",10:45 PM
S-09 - Honey Nut Cheeri-Hoes,,S-11 - Cap'n C*nt,,S-03,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 6",10:45 PM
S-03,,S-10 - Count Blockula,,S-08,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",7:00 PM
S-03,,S-10 - Count Blockula,,S-08,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",7:00 PM
S-18 - Spike Krispies,,S-16,,S-12,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",7:00 PM
S-18 - Spike Krispies,,S-16,,S-12,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",7:00 PM
S-14 - Chex Appeal,,S-07,,S-05,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",7:00 PM
S-14 - Chex Appeal,,S-07,,S-05,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",7:00 PM
S-08 - Cereal Killers,,S-03,,S-10,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",7:45 PM
S-08 - Cereal Killers,,S-03,,S-10,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",7:45 PM
S-12,,S-18 - Spike Krispies,,S-16,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",7:45 PM
S-12,,S-18 - Spike Krispies,,S-16,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",7:45 PM
S-05,,S-14 - Chex Appeal,,S-07,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",7:45 PM
S-05,,S-14 - Chex Appeal,,S-07,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",7:45 PM
S-08 - Cereal Killers,,S-10 - Count Blockula,,S-03,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",8:30 PM
S-08 - Cereal Killers,,S-10 - Count Blockula,,S-03,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",8:30 PM
S-12,,S-16,,S-18,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",8:30 PM
S-12,,S-16,,S-18,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",8:30 PM
S-05,,S-07,,S-14,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",8:30 PM
S-05,,S-07,,S-14,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",8:30 PM
S-11 - Cap'n C*nt,,S-02 - I Write Sets Not Tragedies,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",9:15 PM
S-11 - Cap'n C*nt,,S-02 - I Write Sets Not Tragedies,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",9:15 PM
S-13 - Ace Krispies,,S-09 - Honey Nut Cheeri-Hoes,,S-15,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",9:15 PM
S-13 - Ace Krispies,,S-09 - Honey Nut Cheeri-Hoes,,S-15,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",9:15 PM
S-04 - Sets With Me,,S-01,,S-06,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",9:15 PM
S-04 - Sets With Me,,S-01,,S-06,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",9:15 PM
S-17,,S-11 - Cap'n C*nt,,S-02,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",10:00 PM
S-17,,S-11 - Cap'n C*nt,,S-02,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",10:00 PM
S-15,,S-13 - Ace Krispies,,S-09,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",10:00 PM
S-15,,S-13 - Ace Krispies,,S-09,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",10:00 PM
S-06 - Frosted Freaks,,S-04 - Sets With Me,,S-01,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",10:00 PM
S-06 - Frosted Freaks,,S-04 - Sets With Me,,S-01,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",10:00 PM
S-17,,S-02 - I Write Sets Not Tragedies,,S-11,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",10:45 PM
S-17,,S-02 - I Write Sets Not Tragedies,,S-11,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 20",10:45 PM
S-15,,S-09 - Honey Nut Cheeri-Hoes,,S-13,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",10:45 PM
S-15,,S-09 - Honey Nut Cheeri-Hoes,,S-13,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 20",10:45 PM
S-06 - Frosted Freaks,,S-01,,S-04,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",10:45 PM
S-06 - Frosted Freaks,,S-01,,S-04,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 20",10:45 PM
S-07,,S-06 - Frosted Freaks,,S-10,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",7:00 PM
S-07,,S-06 - Frosted Freaks,,S-10,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",7:00 PM
S-14 - Chex Appeal,,S-09 - Honey Nut Cheeri-Hoes,,S-03,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",7:00 PM
S-14 - Chex Appeal,,S-09 - Honey Nut Cheeri-Hoes,,S-03,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",7:00 PM
S-11 - Cap'n C*nt,,S-05,,S-13,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",7:00 PM
S-11 - Cap'n C*nt,,S-05,,S-13,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",7:00 PM
S-10 - Count Blockula,,S-07,,S-06,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",7:45 PM
S-10 - Count Blockula,,S-07,,S-06,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",7:45 PM
S-03,,S-14 - Chex Appeal,,S-09,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",7:45 PM
S-03,,S-14 - Chex Appeal,,S-09,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",7:45 PM
S-13 - Ace Krispies,,S-11 - Cap'n C*nt,,S-05,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",7:45 PM
S-13 - Ace Krispies,,S-11 - Cap'n C*nt,,S-05,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",7:45 PM
S-10 - Count Blockula,,S-06 - Frosted Freaks,,S-07,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",8:30 PM
S-10 - Count Blockula,,S-06 - Frosted Freaks,,S-07,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",8:30 PM
S-03,,S-09 - Honey Nut Cheeri-Hoes,,S-14,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",8:30 PM
S-03,,S-09 - Honey Nut Cheeri-Hoes,,S-14,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",8:30 PM
S-13 - Ace Krispies,,S-05,,S-11,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",8:30 PM
S-13 - Ace Krispies,,S-05,,S-11,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",8:30 PM
S-18 - Spike Krispies,,S-17,,S-01,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",9:15 PM
S-18 - Spike Krispies,,S-17,,S-01,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",9:15 PM
S-12,,S-08 - Cereal Killers,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",9:15 PM
S-12,,S-08 - Cereal Killers,,S-02,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",9:15 PM
S-16,,S-15,,S-04,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",9:15 PM
S-16,,S-15,,S-04,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",9:15 PM
S-01,,S-18 - Spike Krispies,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",10:00 PM
S-01,,S-18 - Spike Krispies,,S-17,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",10:00 PM
S-02 - I Write Sets Not Tragedies,,S-12,,S-08,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",10:00 PM
S-02 - I Write Sets Not Tragedies,,S-12,,S-08,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",10:00 PM
S-04 - Sets With Me,,S-16,,S-15,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",10:00 PM
S-04 - Sets With Me,,S-16,,S-15,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",10:00 PM
S-01,,S-17,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",10:45 PM
S-01,,S-17,,S-18,StarCenter Multisport - Farmers Branch (Court 8),"Fri, Mar 27",10:45 PM
S-02 - I Write Sets Not Tragedies,,S-08 - Cereal Killers,,S-12,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",10:45 PM
S-02 - I Write Sets Not Tragedies,,S-08 - Cereal Killers,,S-12,StarCenter Multisport - Farmers Branch (Court 9),"Fri, Mar 27",10:45 PM
S-04 - Sets With Me,,S-15,,S-16,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",10:45 PM
S-04 - Sets With Me,,S-15,,S-16,StarCenter Multisport - Farmers Branch (Court 10),"Fri, Mar 27",10:45 PM
S-15,,S-12,,S-05,StarCenter Multisport - North Lake (Court 8),"Fri, Apr 10",7:00 PM
S-15,,S-12,,S-05,StarCenter Multisport - North Lake (Court 8),"Fri, Apr 10",7:00 PM
S-17,,S-10 - Count Blockula,,S-03,StarCenter Multisport - North Lake (Court 9),"Fri, Apr 10",7:00 PM
S-17,,S-10 - Count Blockula,,S-03,StarCenter Multisport - North Lake (Court 9),"Fri, Apr 10",7:00 PM
S-18 - Spike Krispies,,S-14 - Chex Appeal,,S-02,StarCenter Multisport - North Lake (Court 10),"Fri, Apr 10",7:00 PM
S-18 - Spike Krispies,,S-14 - Chex Appeal,,S-02,StarCenter Multisport - North Lake (Court 10),"Fri, Apr 10",7:00 PM
S-05,,S-15,,S-12,StarCenter Multisport - North Lake (Court 8),"Fri, Apr 10",7:45 PM
S-05,,S-15,,S-12,StarCenter Multisport - North Lake (Court 8),"Fri, Apr 10",7:45 PM
S-03,,S-17,,S-10,StarCenter Multisport - North Lake (Court 9),"Fri, Apr 10",7:45 PM
S-03,,S-17,,S-10,StarCenter Multisport - North Lake (Court 9),"Fri, Apr 10",7:45 PM
S-02 - I Write Sets Not Tragedies,,S-18 - Spike Krispies,,S-14,StarCenter Multisport - North Lake (Court 10),"Fri, Apr 10",7:45 PM
S-02 - I Write Sets Not Tragedies,,S-18 - Spike Krispies,,S-14,StarCenter Multisport - North Lake (Court 10),"Fri, Apr 10",7:45 PM
S-05,,S-12,,S-15,StarCenter Multisport - North Lake (Court 8),"Fri, Apr 10",8:30 PM
S-05,,S-12,,S-15,StarCenter Multisport - North Lake (Court 8),"Fri, Apr 10",8:30 PM
S-03,,S-10 - Count Blockula,,S-17,StarCenter Multisport - North Lake (Court 9),"Fri, Apr 10",8:30 PM
S-03,,S-10 - Count Blockula,,S-17,StarCenter Multisport - North Lake (Court 9),"Fri, Apr 10",8:30 PM
S-02 - I Write Sets Not Tragedies,,S-14 - Chex Appeal,,S-18,StarCenter Multisport - North Lake (Court 10),"Fri, Apr 10",8:30 PM
S-02 - I Write Sets Not Tragedies,,S-14 - Chex Appeal,,S-18,StarCenter Multisport - North Lake (Court 10),"Fri, Apr 10",8:30 PM
S-01,,S-08 - Cereal Killers,,S-04,StarCenter Multisport - North Lake (Court 8),"Fri, Apr 10",9:15 PM
